"","country","emi","rel.unc.min","rel.unc.max","sector","L1"
"4148","BEL",478.473568,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4149","BEN",87.066064,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4150","BFA",352.6451242,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4151","BGD",973.561828,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4152","BGR",239.3297302,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4153","BHR",0.848138068,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4154","BHS",3.499700676,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4155","BIH",100.0756414,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4156","BLR",764.545075,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4157","BLZ",6.2480617,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4158","BMU",0.152936938,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4159","BOL",506.0007816,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4160","BRA",10140.92808,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4161","BRB",5.315785984,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4162","BRN",18.195772422,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4163","BTN",7.175095,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4164","BWA",46.85603596,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4165","CAF",149.446106,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4166","CAN",1582.216398,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4167","CHE",236.154421,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4168","CHL",568.2829902,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4169","CHN",24935.46886,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4170","CIV",119.1335162,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4171","CMR",249.7005772,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4172","COD",96.7814302,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4173","COG",13.5988128,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4174","COK",0.758755173,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4175","COL",1246.442812,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4176","COM",2.123552172,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4177","CPV",4.688941792,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4178","CRI",133.847445,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4179","CUB",226.049241,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4180","CYM",0.075759917,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4181","CYP",21.8141513,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4182","CZE",318.5825322,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4183","DEU",2787.96135,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4184","DJI",9.12443816,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4185","DMA",1.100973814,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4186","DNK",610.6675302,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4187","DOM",291.9898168,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4188","DZA",256.2898936,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4189","ECU",395.3828836,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4190","EGY",515.2334176,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4191","ERI",63.6246986,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4192","ESH",4.30460702,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4193","ESP",1870.564178,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4194","EST",58.1668882,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4195","ETH",1517.793864,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4196","FIN",187.0715264,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4197","FJI",23.16378138,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4198","FLK",1.784384664,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4199","FRA",2994.38297,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4200","FRO",0.404936793,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4201","FSM",1.170766606,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4202","GAB",10.68639026,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4203","GBR",1701.900052,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4204","GEO",83.3205467,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4205","GHA",149.3592986,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4206","GIN",152.0413284,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4207","GLP",3.00746964,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4208","GMB",12.83273526,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4209","GNB",32.01077856,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4210","GNQ",0.915921476,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4211","GRC",262.2742998,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4212","GRD",0.576789758,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4213","GRL",0.074599979,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4214","GTM",299.8083236,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4215","GUF",0.745885656,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4216","GUM",0.480380917,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4217","GUY",35.9110562,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4218","HKG",3.117335386,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4219","HND",151.6485048,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4220","HRV",134.5166338,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4221","HTI",97.0503752,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4222","HUN",389.1600476,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4223","IDN",3974.64652,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4224","IND",9662.98972,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4225","IRL",676.5779484,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4226","IRN",1294.762022,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4227","IRQ",163.54091,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4228","ISL",15.70179582,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4229","ISR",85.8437276,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4230","ITA",1613.515934,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4231","JAM",28.63964462,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4232","JOR",36.04988546,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4233","JPN",916.3750916,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4234","KAZ",563.049842,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4235","KEN",693.790786,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4236","KGZ",136.0683496,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4237","KHM",322.518844,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4238","KIR",1.057738037,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4239","KNA",0.348988724,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4240","KOR",473.708399,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4241","KWT",38.19359912,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4242","LAO",251.929498,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4243","LBN",57.57240502,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4244","LBR",18.9616506,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4245","LBY",58.8849937,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4246","LCA",2.489199066,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4247","LKA",53.09014828,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4248","LSO",20.85985696,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4249","LTU",211.0557584,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4250","LUX",19.80219834,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4251","LVA",97.5586142,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4252","MAC",0.630318991,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4253","MAR",393.4171564,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4254","MDA",112.710007,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4255","MDG",308.946583,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4256","MDV",0.007811146,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4257","MEX",2472.698508,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4258","MKD",40.97136738,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4259","MLI",385.040138,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4260","MLT",4.51000948,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4261","MMR",1702.705248,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4262","MNG",476.3486194,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4263","MOZ",142.2348636,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4264","MRT",109.6305942,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4265","MSR",0.442150884,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4266","MTQ",1.453432718,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4267","MUS",16.26072462,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4268","MWI",171.879397,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4269","MYS",566.8806022,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4270","NAM",92.6043046,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4271","NCL",4.244634818,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4272","NER",393.011787,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4273","NGA",1218.715998,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4274","NIC",192.2245722,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4275","NIU",0.075316714,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4276","NLD",889.4162534,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4277","NOR",186.2634994,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4278","NPL",324.7245804,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4279","NRU",0.073213495,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4280","NZL",498.0699586,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4281","OMN",25.69599764,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4282","PAK",2773.608478,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4283","PAN",77.8507418,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4284","PER",534.0974434,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4285","PHL",997.573476,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4286","PNG",33.85691836,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4287","POL",1547.24431,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4288","PRI",27.90501502,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4289","PRK",114.236214,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4290","PRT",270.1533304,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4291","PRY",352.848688,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4292","PYF",1.52337749,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4293","QAT",10.23173464,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4294","REU",15.29910544,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4295","ROU",737.169752,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4296","RUS",4275.808598,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4297","RWA",69.9494804,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4298","SAU",216.0010684,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4299","SCG",289.4387878,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4300","SDN",1392.749488,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4301","SEN",179.2318914,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4302","SGP",6.80521442,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4303","SHN",0.032488091,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4304","SLB",2.087780848,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4305","SLE",45.324459,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4306","SLV",92.2074878,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4307","SOM",277.5612826,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4308","SPM",0.053685931,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4309","STP",1.369482602,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4310","SUR",8.95117202,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4311","SVK",135.5754576,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4312","SVN",70.727022,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4313","SWE",280.8895552,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4314","SWZ",26.0657918,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4315","SYC",0.281189671,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4316","SYR",112.673353,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4317","TCD",228.693693,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4318","TGO",63.3912156,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4319","THA",1149.66761,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4320","TJK",165.6530148,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4321","TKL",0.028787434,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4322","TKM",266.6935206,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4323","TLS",20.08290242,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4324","TON",3.012988004,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4325","TTO",38.77456204,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4326","TUN",151.4534638,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4327","TUR",2335.763038,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4328","TUV",0.378979682,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4329","TWN",197.4611474,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4330","TZA",678.649108,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4331","UGA",466.774386,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4332","UKR",1446.21337,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4333","URY",342.1274228,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4334","USA",12090.77784,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4335","UZB",954.633762,0.860232526704263,3.35771192531818,"3.C.5","N2O"
"4336","VCT",0.710037448,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4337","VEN",746.238935,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4338","VGB",0.134026901,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4339","VIR",0.345096844,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4340","VNM",1681.085646,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4341","VUT",9.131088328,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4342","WLF",0.696773885,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4343","WSM",5.964310272,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4344","YEM",159.5012518,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4345","ZAF",767.474266,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4346","ZMB",193.2859886,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4347","ZWE",186.8941866,3.35771192531818,3.35771192531818,"3.C.5","N2O"
"4348","ABW",0.080172728,2.04708908475886,2.04708908475886,"3.C.6","N2O"
"4349","AFG",349.65541536,2.13495054237247,2.13495054237247,"3.C.6","N2O"
"4350","AGO",212.8395566,2.07671829309718,2.07671829309718,"3.C.6","N2O"
"4351","ALB",76.2587066,0.89674003576457,2.19510141490482,"3.C.6","N2O"
"4352","ANT",0.293867336,2.04708908475886,2.04708908475886,"3.C.6","N2O"
"4353","ARE",54.171179517,2.04737136158572,2.04737136158572,"3.C.6","N2O"
"4354","ARG",1134.130486,2.29291185993885,2.29291185993885,"3.C.6","N2O"
"4355","ARM",23.5090114,0.888166831308424,2.46812189384717,"3.C.6","N2O"
"4356","ASM",0.051711701,2.13820849003182,2.13820849003182,"3.C.6","N2O"
"4357","ATG",0.689785881,2.04949533152556,2.04949533152556,"3.C.6","N2O"
"4358","AUS",3346.457752,0.895419015065706,2.23717036423894,"3.C.6","N2O"
"4359","AUT",182.9798076,0.883903591598758,2.60388813543551,"3.C.6","N2O"
"4360","AZE",136.3288612,0.891355551027724,2.36657459150188,"3.C.6","N2O"
"4361","BDI",61.2175142,2.10825317254907,2.10825317254907,"3.C.6","N2O"
"4362","BEL",234.56411122,0.881592453523174,2.67748815600255,"3.C.6","N2O"
"4363","BEN",77.4299658,2.10460207729541,2.10460207729541,"3.C.6","N2O"
"4364","BFA",32.94340532,2.06345213949411,2.06345213949411,"3.C.6","N2O"
"4365","BGD",1104.098046,2.35910666678795,2.35910666678795,"3.C.6","N2O"
"4366","BGR",243.2279874,0.868920873051768,3.08102466174633,"3.C.6","N2O"
"4367","BHR",1.11782293,2.04719343530462,2.04719343530462,"3.C.6","N2O"
"4368","BHS",0.617711982,2.0676083979609,2.0676083979609,"3.C.6","N2O"
"4369","BIH",61.1589572,0.889758595372065,2.41743090785221,"3.C.6","N2O"
"4370","BLR",451.010782,0.881594401527566,2.67742612026146,"3.C.6","N2O"
"4371","BLZ",5.54289238,2.14787782456522,2.14787782456522,"3.C.6","N2O"
"4372","BMU",0.088833952,2.0564824229065,2.0564824229065,"3.C.6","N2O"
"4373","BOL",311.4044274,2.12305050677218,2.12305050677218,"3.C.6","N2O"
"4374","BRA",11484.61604,2.2240788626774,2.2240788626774,"3.C.6","N2O"
"4375","BRB",1.385633695,2.06329014477049,2.06329014477049,"3.C.6","N2O"
"4376","BRN",2.512916469,2.05520615655646,2.05520615655646,"3.C.6","N2O"
"4377","BTN",9.05314762,2.18128089026406,2.18128089026406,"3.C.6","N2O"
"4378","BWA",0.42160219,2.05157755608643,2.05157755608643,"3.C.6","N2O"
"4379","CAF",266.07295646,2.05404668851479,2.05404668851479,"3.C.6","N2O"
"4380","CAN",1492.171228,0.872857167526676,2.95567024983478,"3.C.6","N2O"
"4381","CHE",129.157372,0.892459384029809,2.33142215620849,"3.C.6","N2O"
"4382","CHL",338.958759,2.183610676964,2.183610676964,"3.C.6","N2O"
"4383","CHN",17540.77468,2.76089436200474,2.76089436200474,"3.C.6","N2O"
"4384","CIV",118.1548544,2.25035930513307,2.25035930513307,"3.C.6","N2O"
"4385","CMR",326.6570508,2.10135148351014,2.10135148351014,"3.C.6","N2O"
"4386","COD",124.6945538,2.4200751706327,2.4200751706327,"3.C.6","N2O"
"4387","COG",22.01410334,2.16662210861754,2.16662210861754,"3.C.6","N2O"
"4388","COK",0.15200533,2.17112271911847,2.17112271911847,"3.C.6","N2O"
"4389","COL",1307.4536632,2.18044572360456,2.18044572360456,"3.C.6","N2O"
"4390","COM",3.482206586,2.10458361605579,2.10458361605579,"3.C.6","N2O"
"4391","CPV",0.23484188,2.07907216707086,2.07907216707086,"3.C.6","N2O"
"4392","CRI",107.41342354,2.33964845219678,2.33964845219678,"3.C.6","N2O"
"4393","CUB",225.331508,2.16819429178221,2.16819429178221,"3.C.6","N2O"
"4394","CYM",0.049275172,2.04965579531472,2.04965579531472,"3.C.6","N2O"
"4395","CYP",10.64647614,0.889919435599418,2.41230882355692,"3.C.6","N2O"
"4396","CZE",291.8105698,0.871576113968533,2.99646641395103,"3.C.6","N2O"
"4397","DEU",1710.863892,0.879069431627253,2.75783578446867,"3.C.6","N2O"
"4398","DJI",20.394074348,2.0473836472288,2.0473836472288,"3.C.6","N2O"
"4399","DMA",0.943485284,2.07765509754233,2.07765509754233,"3.C.6","N2O"
"4400","DNK",324.90046,0.880275701707582,2.71942115937137,"3.C.6","N2O"
"4401","DOM",182.2979538,2.15790790982504,2.15790790982504,"3.C.6","N2O"
"4402","DZA",29.5861701,2.13907424121517,2.13907424121517,"3.C.6","N2O"
"4403","ECU",267.0226616,2.2318551109624,2.2318551109624,"3.C.6","N2O"
"4404","EGY",803.6503038,2.39395548585463,2.39395548585463,"3.C.6","N2O"
"4405","ERI",5.670301386,2.05643047667896,2.05643047667896,"3.C.6","N2O"
"4406","ESH",0.561839309,2.04798167123788,2.04798167123788,"3.C.6","N2O"
"4407","ESP",1211.31934,0.885311069342683,2.55906589309744,"3.C.6","N2O"
"4408","EST",50.450059,0.873914144378562,2.92200998571663,"3.C.6","N2O"
"4409","ETH",950.892223,2.10425264243618,2.10425264243618,"3.C.6","N2O"
"4410","FIN",159.1615318,0.875936105795252,2.85761902464583,"3.C.6","N2O"
"4411","FJI",26.86875578,2.08872062577434,2.08872062577434,"3.C.6","N2O"
"4412","FLK",4.402899936,2.04708908475886,2.04708908475886,"3.C.6","N2O"
"4413","FRA",2679.64878,0.881317811062478,2.6862343624579,"3.C.6","N2O"
"4414","FRO",0.657013417,0.901286514458246,2.05031520377474,"3.C.6","N2O"
"4415","FSM",0.349837726,2.12724922286253,2.12724922286253,"3.C.6","N2O"
"4416","GAB",6.24120472,2.1433993665583,2.1433993665583,"3.C.6","N2O"
"4417","GBR",1633.241448,0.886477954228225,2.52190552068932,"3.C.6","N2O"
"4418","GEO",40.0531221,0.883765334619252,2.60829103833546,"3.C.6","N2O"
"4419","GHA",144.6163604,2.13091129414181,2.13091129414181,"3.C.6","N2O"
"4420","GIN",269.574823,2.08161245569966,2.08161245569966,"3.C.6","N2O"
"4421","GLP",3.609280044,2.07700750841417,2.07700750841417,"3.C.6","N2O"
"4422","GMB",0.253334151,2.06811773617741,2.06811773617741,"3.C.6","N2O"
"4423","GNB",41.44357222,2.07053504307452,2.07053504307452,"3.C.6","N2O"
"4424","GNQ",0.674400522,2.59204119358042,2.59204119358042,"3.C.6","N2O"
"4425","GRC",241.5051898,0.88512420839045,2.56501662796389,"3.C.6","N2O"
"4426","GRD",0.421123647,2.12434977216419,2.12434977216419,"3.C.6","N2O"
"4427","GRL",0.153550073,0.901387818865997,2.04708908475886,"3.C.6","N2O"
"4428","GTM",226.268271,2.24837767971186,2.24837767971186,"3.C.6","N2O"
"4429","GUF",0.916349702,2.17921056552382,2.17921056552382,"3.C.6","N2O"
"4430","GUM",0.125863429,2.30684134229245,2.30684134229245,"3.C.6","N2O"
"4431","GUY",12.37534698,2.35165575594686,2.35165575594686,"3.C.6","N2O"
"4432","HKG",0.621756342,2.04718436348525,2.04718436348525,"3.C.6","N2O"
"4433","HND",151.0822154,2.07632756373768,2.07632756373768,"3.C.6","N2O"
"4434","HRV",83.9528282,0.880058717124171,2.72633120510619,"3.C.6","N2O"
"4435","HTI",106.4165152,2.12841138254869,2.12841138254869,"3.C.6","N2O"
"4436","HUN",297.5147964,0.869380307238958,3.06639361655538,"3.C.6","N2O"
"4437","IDN",1704.487288,2.43611686911775,2.43611686911775,"3.C.6","N2O"
"4438","IND",8540.40584,2.36195552240317,2.36195552240317,"3.C.6","N2O"
"4439","IRL",712.9220582,0.891875257622628,2.35002412380033,"3.C.6","N2O"
"4440","IRN",1051.230164,2.14058027335406,2.14058027335406,"3.C.6","N2O"
"4441","IRQ",262.6541008,2.19736401186626,2.19736401186626,"3.C.6","N2O"
"4442","ISL",12.639941687,0.886948689261519,2.50691459111309,"3.C.6","N2O"
"4443","ISR",82.4690117,2.25520072317936,2.25520072317936,"3.C.6","N2O"
"4444","ITA",610.173178,0.887026386431128,2.50444026327363,"3.C.6","N2O"
"4445","JAM",16.33498622,2.08092115661246,2.08092115661246,"3.C.6","N2O"
"4446","JOR",38.9212734,2.21958910416746,2.21958910416746,"3.C.6","N2O"
"4447","JPN",272.767595,0.878649895101399,2.77119625706772,"3.C.6","N2O"
"4448","KAZ",614.153266,0.890098872963501,2.4065944987286,"3.C.6","N2O"
"4449","KEN",208.10011096,2.11648720709981,2.11648720709981,"3.C.6","N2O"
"4450","KGZ",141.5873096,0.896017455033909,2.21811256997161,"3.C.6","N2O"
"4451","KHM",139.8386158,2.20474436273619,2.20474436273619,"3.C.6","N2O"
"4452","KIR",0.270932064,2.54103628093067,2.54103628093067,"3.C.6","N2O"
"4453","KNA",0.158899679,2.1060633798583,2.1060633798583,"3.C.6","N2O"
"4454","KOR",266.47722922,0.891156057546513,2.37292761924837,"3.C.6","N2O"
"4455","KWT",10.913788398,2.07272473505455,2.07272473505455,"3.C.6","N2O"
"4456","LAO",123.8069906,2.14799853575244,2.14799853575244,"3.C.6","N2O"
"4457","LBN",27.74080808,2.48930178416041,2.48930178416041,"3.C.6","N2O"
"4458","LBR",9.82342696,2.17227974070252,2.17227974070252,"3.C.6","N2O"
"4459","LBY",18.126055024,2.10179154702723,2.10179154702723,"3.C.6","N2O"
"4460","LCA",1.169151059,2.07228573027585,2.07228573027585,"3.C.6","N2O"
"4461","LKA",45.80473964,2.37860046376958,2.37860046376958,"3.C.6","N2O"
"4462","LSO",18.69159704,2.05439469126769,2.05439469126769,"3.C.6","N2O"
"4463","LTU",187.4119914,0.872917997051512,2.95373308548866,"3.C.6","N2O"
"4464","LUX",15.23707078,0.899130073902772,2.11898875941872,"3.C.6","N2O"
"4465","LVA",95.8207378,0.875239025113688,2.8798181104737,"3.C.6","N2O"
"4466","MAC",0.081854938,2.04708908475886,2.04708908475886,"3.C.6","N2O"
"4467","MAR",78.8802424,2.36118248550184,2.36118248550184,"3.C.6","N2O"
"4468","MDA",51.4946682,0.881124349410687,2.69239530182416,"3.C.6","N2O"
"4469","MDG",493.8289716,2.06238510296958,2.06238510296958,"3.C.6","N2O"
"4470","MDV",0.020819174,3.35771192531818,3.35771192531818,"3.C.6","N2O"
"4471","MEX",1736.331866,0.892452472014723,2.33164227479763,"3.C.6","N2O"
"4472","MKD",31.09057542,0.889808058601147,2.41585571218728,"3.C.6","N2O"
"4473","MLI",68.7053155,2.06632025249499,2.06632025249499,"3.C.6","N2O"
"4474","MLT",1.53020914,0.898100640359724,2.15177188507493,"3.C.6","N2O"
"4475","MMR",978.861311,2.20298215266622,2.20298215266622,"3.C.6","N2O"
"4476","MNG",608.19087306,2.04881459251333,2.04881459251333,"3.C.6","N2O"
"4477","MOZ",69.2689378,2.14942820253837,2.14942820253837,"3.C.6","N2O"
"4478","MRT",20.383257216,2.05194876097246,2.05194876097246,"3.C.6","N2O"
"4479","MSR",0.568499437,2.04890638904255,2.04890638904255,"3.C.6","N2O"
"4480","MTQ",0.941443984,2.10564463774986,2.10564463774986,"3.C.6","N2O"
